2024-05-09 11:33:23 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element css->nz-radio-group[formcontrolname="supervisor"] label:nth-child(2) span:nth-child(1) input, Spend 0.06835126876831055 seconds.
2024-05-09 11:33:23 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '玻璃娃娃有限公司' to xpath->//nz-select[@formcontrolname="supervisorOrganizationId"]/nz-select-top-control/nz-select-search/input, Spend 0.20238518714904785 seconds.
2024-05-09 11:33:24 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='玻璃娃娃有限公司'], Spend 0.10519599914550781 seconds.
2024-05-09 11:33:24 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-select[@formcontrolname="auditProcess"], Spend 0.08819293975830078 seconds.
2024-05-09 11:33:24 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='2级审核（基层-终审）'], Spend 0.07142043113708496 seconds.
2024-05-09 11:33:24 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 2级审核（基层-终审） from xpath->//nz-select[@formcontrolname="auditProcess"], Spend 0.6633284091949463 seconds.
2024-05-09 11:33:25 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-select[@formcontrolname="hardshipAreaTypeId"], Spend 0.08997058868408203 seconds.
2024-05-09 11:33:25 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='无'], Spend 0.08171820640563965 seconds.
2024-05-09 11:33:25 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 无 from xpath->//nz-select[@formcontrolname="hardshipAreaTypeId"], Spend 0.6731278896331787 seconds.
2024-05-09 11:33:26 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-select[@formcontrolname="subordinationCodeId"], Spend 0.0844728946685791 seconds.
2024-05-09 11:33:27 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='县、市、区'], Spend 0.11496114730834961 seconds.
2024-05-09 11:33:27 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 县、市、区 from xpath->//nz-select[@formcontrolname="subordinationCodeId"], Spend 0.7036495208740234 seconds.
2024-05-09 11:33:27 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//lib-cascader-wrap[@formcontrolname="localeId"], Spend 0.08091068267822266 seconds.
2024-05-09 11:33:28 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//li[@title='四川省'], Spend 0.9152107238769531 seconds.
2024-05-09 11:33:28 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-select[@formcontrolname="localeAverageElevationId"], Spend 0.12368154525756836 seconds.
2024-05-09 11:33:29 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='3499米以下地区'], Spend 0.09100508689880371 seconds.
2024-05-09 11:33:29 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 3499米以下地区 from xpath->//nz-select[@formcontrolname="localeAverageElevationId"], Spend 0.7165589332580566 seconds.
2024-05-09 11:33:29 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-select[@formcontrolname="localeElevationId"], Spend 0.07870364189147949 seconds.
2024-05-09 11:33:30 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='3499米以下地区'], Spend 0.0876469612121582 seconds.
2024-05-09 11:33:30 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 3499米以下地区 from xpath->//nz-select[@formcontrolname="localeElevationId"], Spend 0.6722612380981445 seconds.
2024-05-09 11:33:31 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-select[@formcontrolname="institutionTypeId"], Spend 0.08573246002197266 seconds.
2024-05-09 11:33:31 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='公益一类事业单位'], Spend 0.08405137062072754 seconds.
2024-05-09 11:33:31 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 公益一类事业单位 from xpath->//nz-select[@formcontrolname="institutionTypeId"], Spend 0.6734104156494141 seconds.
2024-05-09 11:33:32 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '11.其他行业' to xpath->//nz-tree-select[@formcontrolname="institutionIndustryId"]/div/nz-select-search/input, Spend 0.20445919036865234 seconds.
2024-05-09 11:33:32 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-tree-node-title[@title="11.其他行业"], Spend 0.08152985572814941 seconds.
2024-05-09 11:33:32 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-select[@formcontrolname="defaultSurveyStandard"], Spend 0.10293221473693848 seconds.
2024-05-09 11:33:33 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='否'], Spend 0.08582019805908203 seconds.
2024-05-09 11:33:33 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 否 from xpath->//nz-select[@formcontrolname="defaultSurveyStandard"], Spend 0.6936988830566406 seconds.
2024-05-09 11:33:33 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-select[@formcontrolname="financialSourceTypeId"], Spend 0.08855867385864258 seconds.
2024-05-09 11:33:34 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='核定收支、定额补助'], Spend 0.08285212516784668 seconds.
2024-05-09 11:33:34 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 核定收支、定额补助 from xpath->//nz-select[@formcontrolname="financialSourceTypeId"], Spend 0.673067569732666 seconds.
2024-05-09 11:33:34 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//span[contains(text(),"附件上传")], Spend 0.1172327995300293 seconds.
2024-05-09 11:33:35 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->(//button[@class='ant-btn ng-star-inserted'])[1], Spend 0.1240534782409668 seconds.
2024-05-09 11:33:40 - MainProcess | MainThread | base_page.get_text:281 - SUCCESS -Get text: '附件示例.png' from xpath->//div/span[contains(text(),'附件示例.png')], Spend 0.03299856185913086 seconds.
2024-05-09 11:33:40 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element css->div.ant-modal-footer button.ant-btn-primary, Spend 0.1128995418548584 seconds.
2024-05-09 11:33:40 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//div[@class="ant-tabs-content-holder"]/div/div/lib-unit-basis/button, Spend 0.2655446529388428 seconds.
2024-05-09 11:33:41 - MainProcess | MainThread | base_page.get_text:281 - SUCCESS -Get text: '保存成功，稍后请在单位信息查看' from css->.ant-message span, Spend 0.8565816879272461 seconds.
2024-05-09 11:33:41 - MainProcess | MainThread | base_page.assert_text:471 - SUCCESS -The successful assertion text: '保存成功，稍后请在单位信息查看' is from '保存成功，稍后请在单位信息查看' and takes 0.00 seconds.
2024-05-09 11:33:42 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//div[contains(text(),'单位经办人信息')], Spend 0.1085059642791748 seconds.
2024-05-09 11:33:42 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//span[contains(text(),'新建账号')], Spend 0.14458036422729492 seconds.
2024-05-09 11:33:43 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '93140824332878805W' to xpath->//input[@formcontrolname='userName'], Spend 0.2665867805480957 seconds.
2024-05-09 11:33:43 - MainProcess | MainThread | base_page.tab:224 - SUCCESS -Input '' to xpath->//input[@formcontrolname='userName'], Spend 0.10799813270568848 seconds.
2024-05-09 11:33:44 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'test' to xpath->//input[@formcontrolname='userNickName'], Spend 0.12830209732055664 seconds.
2024-05-09 11:33:44 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-select[@formcontrolname='gender'], Spend 0.09201216697692871 seconds.
2024-05-09 11:33:44 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='男'], Spend 0.07330441474914551 seconds.
2024-05-09 11:33:44 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 男 from xpath->//nz-select[@formcontrolname='gender'], Spend 0.6678991317749023 seconds.
2024-05-09 11:33:45 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '23088119890721296X' to xpath->//input[@formcontrolname='identityCard'], Spend 0.19700908660888672 seconds.
2024-05-09 11:33:45 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '15112345678' to xpath->//input[@formcontrolname='phoneNumber'], Spend 0.21872901916503906 seconds.
2024-05-09 11:33:45 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element css->nz-card[nztitle='权限选择'] div.ant-card-body div:nth-child(1), Spend 0.08497929573059082 seconds.
2024-05-09 11:33:45 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//span[contains(text(),'保存')]/ancestor::button, Spend 0.09583115577697754 seconds.
2024-05-09 11:33:46 - MainProcess | MainThread | base_page.get_text:281 - SUCCESS -Get text: '用户已添加，用户名：【93140824332878805W】，登录密码：【7jNa6jVI】！' from css->.ant-modal-footer span.foot_msg, Spend 0.05056190490722656 seconds.
2024-05-09 11:33:46 - MainProcess | MainThread | base_page.assert_text_contains:489 - ERROR -Assertion failure: Expect '用户已添加，用户名：【93140824332878805W】，登录密码：【7jNa6jVI】！' to appear in '用户已添加'.
2024-05-09 11:33:46 - MainProcess | MainThread | base_page.take_screenshot:549 - SUCCESS -Get the current window screenshot,path: D:\PublicInstitutionSystem\report\image\screenshot_20240509-113346.png, Spend 0.16662049293518066 seconds.
2024-05-09 11:33:46 - MainProcess | MainThread | base_page.assert_text_contains:494 - SUCCESS -Assertions are present in the actual text with: '用户已添加，用户名：【93140824332878805W】，登录密码：【7jNa6jVI】！'. Time taken 0.17 seconds.
2024-05-09 11:33:47 - MainProcess | MainThread | base_util.setUp:46 - INFO -############################### START ###############################
2024-05-09 11:33:49 - MainProcess | MainThread | base_page.max_window:59 - SUCCESS -Maximized the window.
2024-05-09 11:33:50 - MainProcess | MainThread | base_page.open_url:48 - SUCCESS -Navigated to http://192.168.2.209/test_console/login.
2024-05-09 11:33:50 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'qyq002' to id->username, Spend 0.22930264472961426 seconds.
2024-05-09 11:33:51 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'Aa123456' to id->password, Spend 0.24171996116638184 seconds.
2024-05-09 11:33:51 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'abfhj' to id->captcha, Spend 0.14998602867126465 seconds.
2024-05-09 11:33:51 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//*[@id="root"]/div/div[2]/div[1]/div/form/div[5]/div/div/div/div/button, Spend 0.10112810134887695 seconds.
2024-05-09 11:33:53 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element css->.ant-card:nth-child(3) .home_auto_btn__LBhkK:nth-child(2), Spend 0.9819004535675049 seconds.
2024-05-09 11:33:53 - MainProcess | MainThread | base_page.open_url:48 - SUCCESS -Navigated to http://192.168.2.209/test_admin/unit.
2024-05-09 11:33:55 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '9245080361047267B5' to name->queryStr, Spend 0.1981499195098877 seconds.
2024-05-09 11:33:55 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//div[@class="ant-row"]/nz-form-item[7]/nz-form-control/div/div/nz-button-group/button[1], Spend 0.08159327507019043 seconds.
2024-05-09 11:33:56 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//tbody[@class="ant-table-tbody"]/tr[2]/td[2], Spend 0.09143996238708496 seconds.
2024-05-09 11:33:56 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//div[@class="btn"]/button[1], Spend 0.11049604415893555 seconds.
2024-05-09 11:33:57 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//div[contains(text(),'单位编制信息')], Spend 0.9232127666473389 seconds.
2024-05-09 11:33:57 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '13' to css->.content .ant-row input, Spend 0.16426348686218262 seconds.
2024-05-09 11:33:57 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//span[text()='保存'], Spend 0.08334636688232422 seconds.
2024-05-09 11:33:58 - MainProcess | MainThread | base_page.get_text:281 - SUCCESS -Get text: '保存成功' from css->.ant-message span, Spend 0.85589599609375 seconds.
2024-05-09 11:33:58 - MainProcess | MainThread | base_page.assert_text:471 - SUCCESS -The successful assertion text: '保存成功' is from '保存成功' and takes 0.00 seconds.
2024-05-09 11:33:58 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element css->.tool a, Spend 0.18550419807434082 seconds.
2024-05-09 11:33:58 - MainProcess | MainThread | base_page.get_url:294 - SUCCESS -Get url: http://192.168.2.209/test_console/home.
2024-05-09 11:33:59 - MainProcess | MainThread | base_page.move_to_element:325 - SUCCESS -Move to element xpath->(//div[@class="ant-space-item"])[2], Spend 1.1232070922851562 seconds.
2024-05-09 11:33:59 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element css->li.ant-dropdown-menu-item, Spend 0.07844018936157227 seconds.
2024-05-09 11:34:01 - MainProcess | MainThread | base_page.quit:105 - SUCCESS -Quit the browser.
2024-05-09 11:34:01 - MainProcess | MainThread | base_util.tearDown:62 - INFO -###############################  End  ###############################
2024-05-09 11:34:05 - MainProcess | MainThread | base_util.setUp:46 - INFO -############################### START ###############################
2024-05-09 11:34:07 - MainProcess | MainThread | base_page.max_window:59 - SUCCESS -Maximized the window.
2024-05-09 11:34:09 - MainProcess | MainThread | base_page.open_url:48 - SUCCESS -Navigated to http://192.168.2.209/test_console/login.
2024-05-09 11:34:09 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'qyq002' to id->username, Spend 0.23479080200195312 seconds.
2024-05-09 11:34:09 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'Aa123456' to id->password, Spend 0.19967103004455566 seconds.
2024-05-09 11:34:09 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'abfhj' to id->captcha, Spend 0.17757487297058105 seconds.
2024-05-09 11:34:09 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//*[@id="root"]/div/div[2]/div[1]/div/form/div[5]/div/div/div/div/button, Spend 0.10847687721252441 seconds.
2024-05-09 11:34:12 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//div[contains(text(),"管理版")], Spend 1.112419605255127 seconds.
2024-05-09 11:34:13 - MainProcess | MainThread | base_page.move_to_element:325 - SUCCESS -Move to element xpath->//span[contains(text(),"业务审核")], Spend 1.1346275806427002 seconds.
2024-05-09 11:34:13 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//div[@class="menu-sub ng-star-inserted"]/ul/li[4]/a, Spend 0.10616302490234375 seconds.
2024-05-09 11:34:14 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '91220721378526928J' to xpath->//input[@placeholder="输入统一社会信用代码/单位名称/主管单位查询"], Spend 1.0875468254089355 seconds.
2024-05-09 11:34:15 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element link->91220721378526928J, Spend 0.9451196193695068 seconds.
2024-05-09 11:34:16 - MainProcess | MainThread | base_page.switch_to_new_window:389 - SUCCESS -Switched to new window, spent 0.6733615398406982 seconds.
2024-05-09 11:34:17 - MainProcess | MainThread | base_page.move_to_element:325 - SUCCESS -Move to element xpath->//span[text()="单位信息管理"], Spend 1.6029276847839355 seconds.
2024-05-09 11:34:18 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//a[@href="/test_bases/unit/dept-info"], Spend 0.11893081665039062 seconds.
2024-05-09 11:34:19 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'test001' to xpath->//input[@name='name'], Spend 1.0172100067138672 seconds.
2024-05-09 11:34:19 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '15123456789' to xpath->//input[@name='phone'], Spend 0.21739840507507324 seconds.
2024-05-09 11:34:19 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//button[@type='submit'], Spend 0.11072373390197754 seconds.
2024-05-09 11:34:20 - MainProcess | MainThread | base_page.get_text:281 - SUCCESS -Get text: '添加成功' from css->div.ant-message span, Spend 0.8920178413391113 seconds.
2024-05-09 11:34:20 - MainProcess | MainThread | base_page.assert_text:463 - ERROR -The actual text '添加成功' does not match the expected text '保存成功'.
2024-05-09 11:34:20 - MainProcess | MainThread | base_page.take_screenshot:549 - SUCCESS -Get the current window screenshot,path: D:\PublicInstitutionSystem\report\image\screenshot_20240509-113420.png, Spend 0.16957378387451172 seconds.
2024-05-09 11:34:20 - MainProcess | MainThread | exceptions.__init__:15 - ERROR -The actual text '添加成功' does not match the expected text '保存成功'.
2024-05-09 11:34:20 - MainProcess | MainThread | base_page.assert_text:471 - SUCCESS -The successful assertion text: '保存成功' is from '添加成功' and takes 0.17 seconds.
2024-05-09 11:34:20 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element css->.tool a, Spend 0.2391071319580078 seconds.
2024-05-09 11:34:20 - MainProcess | MainThread | base_page.get_url:294 - SUCCESS -Get url: http://192.168.2.209/test_console/home.
2024-05-09 11:34:21 - MainProcess | MainThread | base_page.move_to_element:325 - SUCCESS -Move to element xpath->(//div[@class="ant-space-item"])[2], Spend 0.39528393745422363 seconds.
2024-05-09 11:34:21 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element css->li.ant-dropdown-menu-item, Spend 0.10650634765625 seconds.
2024-05-09 11:34:23 - MainProcess | MainThread | base_page.quit:105 - SUCCESS -Quit the browser.
2024-05-09 11:34:23 - MainProcess | MainThread | base_util.tearDown:62 - INFO -###############################  End  ###############################
2024-05-09 11:34:23 - MainProcess | MainThread | base_util.setUp:46 - INFO -############################### START ###############################
2024-05-09 11:34:26 - MainProcess | MainThread | base_page.max_window:59 - SUCCESS -Maximized the window.
2024-05-09 11:34:28 - MainProcess | MainThread | base_page.open_url:48 - SUCCESS -Navigated to http://192.168.2.209/test_console/login.
2024-05-09 11:34:28 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'qyq002' to id->username, Spend 0.2817542552947998 seconds.
2024-05-09 11:34:28 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'Aa123456' to id->password, Spend 0.2189486026763916 seconds.
2024-05-09 11:34:28 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input 'abfhj' to id->captcha, Spend 0.14989995956420898 seconds.
2024-05-09 11:34:28 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//*[@id="root"]/div/div[2]/div[1]/div/form/div[5]/div/div/div/div/button, Spend 0.08598828315734863 seconds.
2024-05-09 11:34:31 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//div[contains(text(),"管理版")], Spend 1.1088037490844727 seconds.
2024-05-09 11:34:32 - MainProcess | MainThread | base_page.move_to_element:325 - SUCCESS -Move to element xpath->//span[contains(text(),"业务审核")], Spend 1.129467487335205 seconds.
2024-05-09 11:34:32 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//span[contains(text(), '业务指导(基层)')]/ancestor::a, Spend 0.11056780815124512 seconds.
2024-05-09 11:34:33 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '916109281116397393' to name->queryStr, Spend 1.1087324619293213 seconds.
2024-05-09 11:34:34 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//tbody[@class="ant-table-tbody"]/tr[2]/td[1]/a, Spend 0.08588528633117676 seconds.
2024-05-09 11:34:35 - MainProcess | MainThread | base_page.switch_to_new_window:389 - SUCCESS -Switched to new window, spent 0.5206356048583984 seconds.
2024-05-09 11:34:36 - MainProcess | MainThread | base_page.move_to_element:325 - SUCCESS -Move to element xpath->//ul[@class="menu-root"]/li[4]/div, Spend 1.6810524463653564 seconds.
2024-05-09 11:34:36 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//div[@class="menu-sub ng-star-inserted"]/ul/li[1]/a, Spend 0.0858309268951416 seconds.
2024-05-09 11:34:38 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element css->nz-select[formcontrolname="personalIdentityId"] input, Spend 1.3870162963867188 seconds.
2024-05-09 11:34:38 - MainProcess | MainThread | base_page.click:184 - SUCCESS -Click element xpath->//nz-option-item[@title='管理人员'], Spend 0.24192500114440918 seconds.
2024-05-09 11:34:38 - MainProcess | MainThread | base_page.htmlSelect:567 - SUCCESS -Special select option: 管理人员 from css->nz-select[formcontrolname="personalIdentityId"] input, Spend 2.1304008960723877 seconds.
2024-05-09 11:34:39 - MainProcess | MainThread | base_page.clear:244 - SUCCESS -Clear the text content of css->lib-date-input[formcontrolname="qxDate"] input, Spend 0.34783077239990234 seconds.
2024-05-09 11:34:40 - MainProcess | MainThread | base_page.input:206 - SUCCESS -Input '202301.0' to css->lib-date-input[formcontrolname="qxDate"] input, Spend 0.25406360626220703 seconds.
